time,phase,knee_r_rad,knee_l_rad,hip_r_rad,hip_l_rad,ankle_r_rad,ankle_l_rad,tau_demand_r_Nm,tau_demand_l_Nm,X_geom_r_mm,X_geom_l_mm
1.0099999999999996,2,0.7796094264607215,0.7873614323025728,0.16785376233640303,0.17507776821744242,-0.13844542523511277,-0.13813799234389862,0.0,0.0,24.259764338481965,24.06596419243568
1.0199999999999985,2,0.7824080099132513,0.7903632625232897,0.1789745427990922,0.18636761008481567,-0.13892711058338467,-0.13858350745778072,0.0,0.0,24.189799752168717,23.99091843691776
1.0299999999999974,2,0.7865703023941856,0.7947781919460971,0.19438484008832552,0.20189747098694324,-0.13902896811041426,-0.13840254279159267,0.0,0.0,24.08574244014536,23.880545201347573
1.0399999999999963,2,0.7912833061136445,0.799697300710461,0.2109997379381869,0.2186375993288492,-0.1388423991064013,-0.13828345243187207,0.0,0.0,23.96791734715889,23.75756748223848
1.0499999999999952,2,0.7963214701415846,0.8047303270579855,0.22779625218219773,0.23547909226794464,-0.13904983741628893,-0.13832235620557073,0.0,0.0,23.841963246460388,23.631741823550364
1.059999999999994,2,0.8018122051765956,0.8100670817336516,0.24434436494267298,0.25201757387018375,-0.13914109431201624,-0.13881119727303418,0.0,0.0,23.70469487058511,23.49832295665871
1.069999999999993,2,0.8076567712947194,0.8159668670332377,0.2600799819623108,0.26775951643798035,-0.13932909813003297,-0.13887039781173632,0.0,0.0,23.55858071763202,23.350828324169058
1.0799999999999919,2,0.8143091593749742,0.8224020885815263,0.2750132507172327,0.2826343734787284,-0.13954704312078023,-0.13902228172410205,0.0,0.0,23.392271015625646,23.189947785461843
1.0899999999999908,2,0.8208055103532986,0.8290436855987448,0.29197769582761735,0.2995854299274545,-0.14000976658806896,-0.13924036450133745,0.0,0.0,23.229862241167535,23.023907860031382
1.0999999999999897,2,0.8273124268388502,0.8356618709609959,0.30980270098449947,0.31760984645893475,-0.14040364912903347,-0.13994150910976164,0.0,0.0,23.067189329028746,22.858453225975104
1.1099999999999886,3,0.8335940762278721,0.8421734265680232,0.3278020374347739,0.3357590053132362,-0.14098066411786453,-0.14012547028708078,0.0,0.0,22.9101480943032,22.69566433579942
1.1199999999999875,3,0.8380926324107023,0.8472846580394416,0.37001071788365303,0.3782891007544538,-0.14516833781323893,-0.14415193291024206,0.0,0.0,22.797684189732443,22.56788354901396
1.1299999999999863,3,0.8326994193119714,0.8413973063596278,0.4032396361453869,0.41124691892173426,-0.15370690077223018,-0.15299393830772762,0.0,0.0,22.932514517200715,22.715067341009306
1.1399999999999852,3,0.8171218157753123,0.8249430092769524,0.4162906309061205,0.42371983250994,-0.16505913302111208,-0.1644715291623488,0.0,0.0,23.321954605617194,23.12642476807619
1.1499999999999841,3,0.7919555125909429,0.8007677320443347,0.41889387947544887,0.42653655543025043,-0.18011484914685513,-0.17956580466421665,0.0,0.0,23.951112185226428,23.730806698891634
1.159999999999983,3,0.7582662600451059,0.7675030364749967,0.4154226449327298,0.42332301067945816,-0.19950281764164068,-0.19917684968480157,0.0,0.0,24.793343498872357,24.562424088125084
1.169999999999982,3,0.714630219051821,0.7250658964578025,0.40651573348798586,0.41460602374327454,-0.22226784787891923,-0.2216413422182581,0.0,0.0,25.884244523704478,25.62335258855494
1.1799999999999808,3,0.6613334179362644,0.6722537749576213,0.39305278522689596,0.40085588569770675,-0.2516944377689945,-0.24957112149477167,0.0,0.0,27.21666455159339,26.94365562605947
1.1899999999999797,3,0.6128297794352047,0.6232737942996179,0.37355970728420007,0.3796745564400843,-0.2794434935351407,-0.27690690902962045,0.0,0.0,28.429255514119887,28.168155142509555
1.1999999999999786,3,0.5720426893441769,0.5842346417324527,0.34881567342082087,0.35453532512895786,-0.3080594354333822,-0.30019911165474134,0.0,0.0,29.448932766395576,29.144133956688687
1.2099999999999775,3,0.5335062186853057,0.5473367502139415,0.32267729919016674,0.32830518135976766,-0.3425772949169615,-0.3327852458130408,0.0,0.0,30.41234453286736,30.066581244651463
1.2199999999999764,3,0.49902689999923106,0.5131609568470397,0.2986330909418712,0.3037376511243325,-0.3703961974461829,-0.3615164050718383,0.0,0.0,31.274327500019226,30.92097607882401
1.2299999999999753,3,0.4639552300090026,0.478485355575839,0.2794221183101538,0.2840177528476542,-0.3902576618607374,-0.38258322052713023,0.0,0.0,32.151119249774936,31.787866110604025
1.2399999999999742,3,0.42919507692764647,0.44494591499806035,0.25968190975025923,0.2641664406682647,-0.42173370540908567,-0.41077489003740614,0.0,0.0,33.020123076808844,32.62635212504849
1.2499999999999731,3,0.39620755800480006,0.41374132949399484,0.24076702851082324,0.24515517971445608,-0.44494373722939007,-0.4252977074679111,0.0,0.0,33.84481104988,33.406466762650126
1.259999999999972,3,0.3652048137773557,0.3827847736173238,0.22206346553435133,0.2261390622615452,-0.4764211777768123,-0.4621916517403375,0.0,0.0,34.619879655566116,34.18038065956691
1.269999999999971,3,0.33890226839283366,0.3537570634471632,0.20760747740264923,0.21107722501574636,-0.4754181328523534,-0.4601704069712168,0.0,0.0,35.27744329017916,34.90607341382093
1.2799999999999698,3,0.3112570401209251,0.32241086664825186,0.19528631544044117,0.19794662400840657,-0.49534732643220725,-0.49470971906450667,0.0,0.0,35.96857399697687,35.6897283337937
1.2899999999999687,3,0.2870098552993747,0.2944793072576042,0.18611534983732547,0.188033120989656,-0.49677293349870955,-0.4932593719488381,0.0,0.0,36.57475361751563,36.388017318559896
1.2999999999999676,3,0.264712958583181,0.26607212338218506,0.17981103093449388,0.18067109672089662,-0.497708074969222,-0.51684120277455,0.0,0.0,37.13217603542048,37.09819691544538
1.3099999999999665,3,0.24558397470167723,0.2410855218522178,0.17631615808057743,0.17601496127074792,-0.501891489126518,-0.5091647821669807,0.0,0.0,37.610400632458074,37.722861953694554
1.3199999999999654,3,0.22379295976208632,0.215358439404556,0.1748775625375687,0.17404177639694093,-0.4900538812358714,-0.5206216383224799,0.0,0.0,38.155176005947844,38.366039014886105
1.3299999999999643,3,0.19899476290825166,0.19044057034809628,0.173387212594554,0.17219478747308228,-0.5225144265128684,-0.5135403595052122,0.0,0.0,38.77513092729371,38.9889857412976
1.3399999999999632,3,0.17494520282662326,0.16435531911523338,0.17235887415675785,0.17058296621978566,-0.49289409580441235,-0.5382773841696867,0.0,0.0,39.37636992933442,39.64111702211917
1.3499999999999621,3,0.14709823582945536,0.13911247707232596,0.1707328348507649,0.16847899860782614,-0.5437336726618801,-0.49995529274130845,0.0,0.0,40.07254410426362,40.272188073191856
1.359999999999961,3,0.12663674601302408,0.10843617842167314,0.16915139173505434,0.16583802900441857,-0.45934827867727396,-0.5923565472574885,0.0,0.0,40.5840813496744,41.039095539458174
1.36999999999996,3,0.09332640423104731,0.09146579394692485,0.1664166357545353,0.1638477363062561,-0.579099015633076,-0.4935218277985917,0.0,0.0,41.41683989422382,41.46335515132688
1.3799999999999588,3,0.07876361083951178,0.05796003437354716,0.16456527320225772,0.16050992289953395,-0.514629216111328,-0.5883240926804632,0.0,0.0,41.78090972901221,42.30099914066132
1.3899999999999577,3,0.053252259852626216,0.039891648293074004,0.16106018588441795,0.15824148766641757,-0.5440337070635918,-0.5171206597302969,0.0,0.0,42.41869350368435,42.75270879267315
1.3999999999999566,3,0.028880755275738614,0.005582039109451157,0.15240840564446173,0.14931619567428714,-0.4625382078742411,-0.582485302033735,0.0,0.0,43.02798111810654,43.61044902226372
1.4099999999999555,3,-0.005329873920552266,-0.017094214321174563,0.14526639531980845,0.14187964286901214,-0.5427622326452753,-0.47685458381373874,0.0,0.6207392640045835,43.88324684801381,44.17735535802937
1.4199999999999544,3,-0.023059531118085553,-0.023820994489818392,0.14263740724255103,0.14511321929505672,-0.44585559146544124,-0.5364199901272317,0.0,0.0,44.32648827795214,44.34552486224547
1.4299999999999533,3,-0.02699018282096696,-0.024227068483778057,0.14802244393098402,0.14854704587154652,-0.4745678129622448,-0.4575956103092184,0.0,0.0,44.42475457052417,44.35567671209445
1.4399999999999522,3,-0.02461262925434542,-0.022814745137099846,0.15440605576032584,0.15562192131428704,-0.44111632625962854,-0.45410776243680256,0.0,0.0,44.365315731358635,44.3203686284275
1.449999999999951,3,-0.02141855283044497,-0.02008699957642543,0.15995156934903734,0.16097380478542098,-0.4376188149600691,-0.4618218271912429,0.0,0.0,44.28546382076112,44.25217498941064
1.45999999999995,3,-0.018068514310895557,-0.017349402519102768,0.16073133441498416,0.16025145109208397,-0.4509348837562952,-0.4552892386284371,0.0,0.0,44.20171285777239,44.18373506297757
1.469999999999949,3,-0.014978424498030106,-0.015174300326069434,0.1580041612574995,0.1569154682382829,-0.4483659047030265,-0.4509678208534363,0.0,0.0,44.124460612450754,44.129357508151735
1.4799999999999478,3,-0.012631067697516965,-0.013400122107933577,0.15326500440435026,0.15246521179510558,-0.43768608005759974,-0.4475082287785689,0.0,0.0,44.06577669243793,44.08500305269834
1.4899999999999467,3,-0.010962532810112478,-0.01202387186785243,0.1480518679039596,0.1472705333911328,-0.4318050444271878,-0.44368563972016944,0.0,0.0,44.024063320252814,44.05059679669632
1.4999999999999456,3,-0.009762090193047681,-0.011003087471848126,0.14151507830452484,0.14063847490449263,-0.4255871418806418,-0.43839112876260505,0.0,0.0,43.994052254826194,44.0250771867962
1.5099999999999445,3,-0.008868757317993043,-0.010248806128763282,0.1339472632091792,0.13297083435279036,-0.42000636759518234,-0.43304342288494785,0.0,0.0,43.97171893294983,44.00622015321909
1.5199999999999434,3,-0.008181464490178345,-0.00967144072899993,0.125410083203983,0.12437097525064957,-0.41483823075232196,-0.4283304706619934,0.0,0.0,43.95453661225446,43.991786018225
1.5299999999999423,3,-0.0076229287218396976,-0.009230272885005263,0.11600475467119074,0.11422920548202634,-0.4114738037925286,-0.41672289607182306,0.0,0.0,43.940573218046,43.98075682212514
1.5399999999999412,3,-0.007174702683099238,-0.00892829583711837,0.10582510224976295,0.10359513376262815,-0.4048194635502114,-0.4042298866912373,0.0,0.0,43.929367567077485,43.973207395927965
1.54999999999994,3,-0.006846453991230755,-0.008655082307589853,0.09493977577484801,0.09297044781819036,-0.39104509811741006,-0.39251200821252547,0.0,0.0,43.921161349780775,43.96637705768975
1.559999999999939,3,-0.006645665192592022,-0.00842248524840694,0.08381891598152282,0.08216043707220508,-0.378502701491303,-0.3805999883890691,0.0,0.0,43.9161416298148,43.960562131210175
1.569999999999938,3,-0.006524603413085761,-0.008301949150452145,0.07254582174909677,0.0709904512255699,-0.36748222648790085,-0.37058720040281357,0.0,0.0,43.91311508532714,43.95754872876131
1.5799999999999368,3,-0.006578061689971812,-0.008398750618674759,0.0608489169454138,0.05910126103128253,-0.3563080836593243,-0.359012322478533,0.0,0.0,43.914451542249296,43.959968765466876
1.5899999999999357,3,-0.006722415514249929,-0.008592935593927035,0.048977848139574835,0.047093391557822044,-0.3456296584761485,-0.348417838259858,0.0,0.0,43.91806038785626,43.96482338984818
1.5999999999999346,3,-0.006893454014530943,-0.008787983085731269,0.036910465686189387,0.0348054636261306,-0.33594137036213495,-0.3377057100022432,0.0,0.0,43.922336350363274,43.96969957714329
1.6099999999999335,3,-0.007005744519424341,-0.008931071344423237,0.0251579057826872,0.0231310122498161,-0.32459138895882356,-0.3273737555114447,0.0,0.0,43.92514361298561,43.97327678361059
1.6199999999999324,3,-0.007060181770814859,-0.009015944670682006,0.014327153104565187,0.012239667506944999,-0.3146112023065578,-0.31773608568608147,0.0,0.0,43.92650454427038,43.97539861676705
1.6299999999999313,3,-0.007074096091209229,-0.009051581512009384,0.003961381366014288,0.001700382034925734,-0.30505553773298066,-0.30793629791449956,0.0,0.0,43.92685240228023,43.976289537800234
1.6399999999999302,3,-0.007058550232946612,-0.009048162431612671,-0.006297198169066251,-0.008604143309983464,-0.2952293176659783,-0.2982049166374521,0.0,0.0,43.92646375582367,43.97620406079032
1.649999999999929,3,-0.007010346564437463,-0.009028115279287683,-0.016260524766323853,-0.018614794084064062,-0.2860079711467068,-0.28924428113554934,0.0,0.0,43.92525866411094,43.975702881982194
1.659999999999928,3,-0.0069503348743303805,-0.008989787405284444,-0.02603658341079907,-0.028492787562430743,-0.2767437101072071,-0.28014016017353593,0.0,0.0,43.92375837185826,43.974744685132116
1.6699999999999269,3,-0.006889699233860918,-0.008941967828059474,-0.03569455048794489,-0.03826192525181743,-0.2682162236292377,-0.27143275465706423,0.0,0.0,43.92224248084653,43.97354919570149
1.6799999999999258,3,-0.006821043270876885,-0.008886718204122419,-0.045358223217373775,-0.04787436270012722,-0.260023149918892,-0.26347259797955874,0.0,0.0,43.920526081771925,43.97216795510306
1.6899999999999247,3,-0.006751949294431429,-0.008820074426513383,-0.0549518087265267,-0.057514229648167284,-0.25179132671192506,-0.25550050124279705,0.0,0.0,43.91879873236079,43.97050186066284
1.6999999999999236,3,-0.006681961861185354,-0.008744832857299736,-0.06413075756393977,-0.06667492709068772,-0.24433819416540845,-0.24846637060666935,0.0,0.0,43.917049046529634,43.968620821432495
1.7099999999999225,3,-0.006620708912357861,-0.008672226283276002,-0.0734924049325851,-0.07611103798117677,-0.23665432095772956,-0.24046638114804306,0.0,0.0,43.91551772280894,43.9668056570819
1.7199999999999214,3,-0.006541805993140023,-0.00860426452972745,-0.08242131654816127,-0.08510011847517772,-0.22973241617663956,-0.23361552770842592,0.0,0.0,43.9135451498285,43.96510661324319
1.7299999999999203,3,-0.006469735152521036,-0.00853731138000589,-0.09098073676178245,-0.09381231406910866,-0.2231747164615971,-0.22723293293574598,0.0,0.0,43.911743378813036,43.96343278450015
1.7399999999999192,3,-0.0063995723826766274,-0.008473844782608304,-0.0992717403881105,-0.10209528232831125,-0.2168393290455084,-0.22149383361540634,0.0,0.0,43.90998930956692,43.96184611956521
1.749999999999918,3,-0.006328646718798959,-0.008401880632691601,-0.10701179756415878,-0.1099626699046604,-0.2109282085070362,-0.21585560376401264,0.0,0.0,43.908216167969975,43.960047015817295
1.759999999999917,3,-0.00626718066806774,-0.008324546773643506,-0.11413817844900666,-0.11726078303041829,-0.2056001579803925,-0.2101272443713418,0.0,0.0,43.90667951670169,43.95811366934109
1.7699999999999159,3,-0.00621283579312799,-0.008244607966402721,-0.1208877318902989,-0.12411246316163005,-0.20102235918931227,-0.20544147791830544,0.0,0.0,43.9053208948282,43.95611519916007
1.7799999999999148,3,-0.006154881602900888,-0.008162812599202356,-0.12688075843439495,-0.1302814165212213,-0.196279542932742,-0.20077919745587464,0.0,0.0,43.90387204007253,43.95407031498006
1.7899999999999137,3,-0.006094069008535837,-0.008099080151763685,-0.132409577103516,-0.1358949061781751,-0.19210625102926907,-0.19698314647396856,0.0,0.0,43.90235172521339,43.952477003794094
1.7999999999999126,3,-0.0060314302164956625,-0.008039857942949606,-0.1374895856091472,-0.1411712349675948,-0.18842243770865555,-0.1932368341365621,0.0,0.0,43.9007857554124,43.95099644857375
1.8099999999999115,3,-0.005990091974399651,-0.007972249937921654,-0.14179975011016274,-0.14574749545941226,-0.18645398849604888,-0.19027159749708408,0.0,0.0,43.899752299359996,43.94930624844804
1.8199999999999104,3,-0.005940800175530533,-0.007902226245679832,-0.14556307119047568,-0.14957525397506563,-0.1826623165924922,-0.1878037588809196,0.0,0.0,43.89852000438827,43.947555656142
1.8299999999999093,3,-0.005918662332069591,-0.007846217397201032,-0.1490040585807424,-0.1530887555351636,-0.17967294632380293,-0.18522505621559623,0.0,0.0,43.89796655830174,43.94615543493002
1.8399999999999082,3,-0.005895591693669062,-0.007789103115722383,-0.15160831345818715,-0.15595190212427487,-0.1782983533572667,-0.18315269664208833,0.0,0.0,43.89738979234173,43.94472757789306
1.849999999999907,3,-0.005871271176942373,-0.0077377233392677,-0.15366609357202962,-0.15809854837776882,-0.1761166990667805,-0.18192452230287906,0.0,0.0,43.89678177942356,43.94344308348169
1.859999999999906,3,-0.005849739133725211,-0.007696482699952633,-0.15497565003163452,-0.15961950204762604,-0.1749349406294965,-0.18061153474469022,0.0,0.0,43.89624347834313,43.94241206749882
1.8699999999999048,3,-0.0058316167610411715,-0.007675446454172582,-0.15609544956213045,-0.16085756610675112,-0.17375377003757966,-0.17993236990153644,0.0,0.0,43.895790419026035,43.94188616135432
1.8799999999999037,3,-0.005811253604493733,-0.007652656342243963,-0.15664284626988054,-0.16162289953096948,-0.17396352618441382,-0.17944375603446044,0.0,0.0,43.89528134011234,43.9413164085561
1.8899999999999026,3,-0.005799056562132888,-0.007625389250062455,-0.15670780211765792,-0.16184972006519197,-0.17316883436230404,-0.17934937326437622,0.0,0.0,43.894976414053325,43.94063473125156
1.8999999999999015,3,-0.0057953916399134196,-0.007603312589409272,-0.15635314622559246,-0.16169949532009326,-0.17344554935642467,-0.17971350081109033,0.0,0.0,43.894884790997835,43.940082814735234
1.9099999999999004,3,-0.005794809962148359,-0.007578927629994283,-0.15549359191968906,-0.16097123501728497,-0.17377223747009243,-0.180349270322263,0.0,0.0,43.89487024905371,43.93947319074986
1.9199999999998993,3,-0.005797135221876579,-0.0075536092435863796,-0.15398553619789096,-0.15967196684015275,-0.1748469314944661,-0.18143382372482608,0.0,0.0,43.89492838054692,43.938840231089664
1.9299999999998982,3,-0.005810231358025693,-0.007535108612280159,-0.15236021428230057,-0.15811848041328602,-0.17545268970831804,-0.18268082920889525,0.0,0.0,43.895255783950645,43.938377715307006
1.9399999999998971,3,-0.0058168596071696286,-0.007518059137620576,-0.14997819573952656,-0.15589755598665736,-0.17728583875020412,-0.1843729782109271,0.0,0.0,43.895421490179245,43.93795147844051
1.949999999999896,3,-0.005775040444949384,-0.007477839839078978,-0.14715401768581873,-0.15322761405014412,-0.17899042610088706,-0.18628516343656973,0.0,0.0,43.89437601112374,43.93694599597697
1.959999999999895,3,-0.005665641721234556,-0.007392532873538004,-0.144005973382074,-0.15017881533403576,-0.18114252044544962,-0.18856960488197427,0.0,0.0,43.891641043030866,43.934813321838455
1.9699999999998938,3,-0.005549605789101841,-0.007300660964955289,-0.1405442595385551,-0.14672542398468047,-0.1834348229645845,-0.19111457563529055,0.0,0.0,43.88874014472754,43.93251652412389
1.9799999999998927,3,-0.00544990062337811,-0.007229910971066904,-0.1367567854837118,-0.14294450185108828,-0.18610037816214375,-0.19403362835931046,0.0,0.0,43.88624751558445,43.930747774276675
1.9899999999998916,3,-0.005366509491874534,-0.0071715347612666645,-0.1325729176256239,-0.13880453572429205,-0.18968877863318456,-0.1970822343465961,0.0,0.0,43.88416273729687,43.92928836903167
1.9999999999998905,3,-0.00531538478151269,-0.007135610582086952,-0.1282091951597025,-0.1343391440126116,-0.19238276548367622,-0.20052362174627625,0.0,0.0,43.88288461953782,43.92839026455218
2.0099999999998897,3,-0.0052597577426408346,-0.007108157551448114,-0.12331424005750101,-0.1294386512268812,-0.19611453267325007,-0.20418080116262666,0.0,0.0,43.88149394356603,43.92770393878621
2.0199999999998886,3,-0.005258933384095474,-0.007110660092590103,-0.11834034499180514,-0.12442277820672808,-0.19997112130735095,-0.20826094698333172,0.0,0.0,43.88147333460239,43.92776650231475
2.0299999999998875,3,-0.005250350213868311,-0.00709790554303187,-0.11293196906276363,-0.11898959189743512,-0.20439983081496968,-0.2123403315915379,0.0,0.0,43.88125875534671,43.9274476385758
2.0399999999998863,3,-0.005261700979560309,-0.0071011619842526515,-0.10721866077213475,-0.11318403730725417,-0.20851150727897527,-0.21683626441551698,0.0,0.0,43.881542524489014,43.92752904960632
2.0499999999998852,3,-0.005276811801229718,-0.007112010739062331,-0.10116573890372756,-0.10708892721896648,-0.21359001001110914,-0.22154699466184424,0.0,0.0,43.88192029503074,43.92780026847657
2.059999999999884,3,-0.005310117470288524,-0.007137717740057808,-0.09489589443432782,-0.10070226595715603,-0.21819506946907014,-0.22666474390614497,0.0,0.0,43.882752936757214,43.92844294350145
2.069999999999883,3,-0.005322163963934436,-0.007157038558283971,-0.08812087284520612,-0.09387551120919245,-0.22325412056320829,-0.23167775231558746,0.0,0.0,43.883054099098366,43.928925963957106
2.079999999999882,3,-0.005359267829617711,-0.007190529233092321,-0.08137191337903574,-0.08698673664055065,-0.2285349749521957,-0.23717671833434475,0.0,0.0,43.883981695740445,43.92976323082731
2.089999999999881,3,-0.005386972866554957,-0.007222566857634374,-0.07434588814763456,-0.07987584997122382,-0.23409340378798846,-0.24285420125247129,0.0,0.0,43.88467432166387,43.930564171440864
2.0999999999998797,3,-0.005422559403962097,-0.007250826657552746,-0.06696697708147537,-0.07245708924322174,-0.23994442683348766,-0.24856993105504246,0.0,0.0,43.885563985099054,43.93127066643882
2.1099999999998786,3,-0.005475532359625875,-0.0072780419764733985,-0.05940318757305002,-0.06479318312124892,-0.24632986066314502,-0.25472101929431135,0.0,0.0,43.88688830899065,43.931951049411836
